061043225,038718471
002257198,043751204
017694182,009753552
026709292,048413970
084420051,059266975
056437846,037654065
088682853,081515127
005003690,036955737
018637661,091754894
055058170,002345679
002345678,002345679
078524481,062460147
066635862,051246429
022296958,033782711
016995146,033070041
094500611,082978385
002792334,039288128
084489426,023381366
007124989,093052475
052759271,049326806
007739993,049417779
041545481,033013545
028103057,041092815
049674857,031152375
080576018,007836399
030883515,094985335
083619778,037187127
016885363,013894404
077120338,057420475
014559536,085538831
068425054,063920286
032346709,026935886
058872102,048942740
022461335,091025827
002087499,001212275
065608230,088518245
031887290,026589770
014124494,023829728
054417753,098117512
026702631,035917546
009980424,097087217
062252831,084539512
050902327,020407665
030967704,019130176
031976204,018834801
022163389,098749658
013438504,002643392
002345678,042426481
044848245,000080512
073844807,079523121
004018482,089678731
061429764,019856760
085682189,008550751
074982458,013781740
060275122,073856951
092585174,016267027
044663205,068316813
071755529,012479570
039152933,053425349
003252444,083139515
096118675,072663477
060935075,053923641
098654475,067283272
035265068,025724339
086314377,027585285
030553592,067545910
059181186,031090150
036587896,002345679
010432337,052051844
022753448,075118453
083105152,033904057
052642431,005843190
092263117,016097817
002345678,051710223
068224647,035746886
005403831,090570220
092064779,093543751
002345678,070735489
023714559,094462648
002345678,095487971
099576496,017705875
061861112,073040781
021739587,092020708
063704037,092175378
089697994,063006752
079529496,077540563
033422962,007778828
056389981,026763617
050299394,039979424
091696348,072374253
013456937,090154152
030462357,019798765
093389271,029408317
011370179,036637025
042199039,032131511
032658320,017799352
000240094,058033913
071475050,060403233
080769727,019800387
089416664,019726521
043861701,065386210
051154048,087017121
096886039,079231731
064620340,046427923
029827836,034146806
049638497,084817035
089467088,058041937
026562684,014699338
031359144,072961972
036375897,080056200
015377126,092209213
008930256,022713515
021380222,059733334
014898767,002345679
014149431,086079076
023638145,078083373
049505975,004572348
042865045,064973021
082611432,062638074
055789910,019189885
057976382,011457635
066765983,039657398
044861254,079271398
049184236,031627308
049699902,023743363
083389034,088133724
022142404,037854132
094948507,002345679
098056003,054433545
094329363,028100653
079106968,041068321
035561836,074508155
032535731,039391686
095141519,048775180
006395408,099484969
029005209,071893784
054698659,040178439
078434532,007549924
080064894,046738490
094380540,068338612
054052839,016162154
071290900,007117856
048601116,044480520
092075306,087011908
010884532,071263523
062204311,079978398
098898010,027632207
010295533,016790550
091881951,043798949
041060746,002345679
077180670,025334211
024084673,062974448
031408370,057047513
019289023,058148377
086927676,020748817
059503562,026385449
060076265,099812026
014660792,035817211
054101180,005557498
047517499,034935025
017889252,079732230
043411937,053912783
096406818,073940354
066880740,098661277
058330089,022288013
044692036,037865363
050271581,066861413
088134700,064580169
092712217,098081748
023948432,052403969
017468860,002345679
025789968,013022625
090699841,090404426
011337130,078602539
004228119,047078843
036855400,056033759
025621224,013120635
095072034,002442025
024334730,031310339
014793013,081695517
063445739,026991467
013145152,077556447
075415558,074639842
068162661,064885024
010046699,090778622
030638589,089782834
059138077,028223264
051829254,042229906
010204639,068983684
057961441,084347001
011009997,031874481
002981393,033573772
081541845,005277069
004088256,075992512
005372302,065014988
070972106,074082270
023135833,003951120
080077099,019308141
066696173,005304401
084398466,054965802
081658061,055301587
056055364,086962631
017438549,058839554
085379710,029224478
038525640,017478374
041282545,040114487
002345678,020354385
063300266,077260887
062211532,047584957
014746364,028035222
055729383,026544963
069471734,097189763
018123111,060089625
080916078,086363059
054923557,053433627
049513050,028654680
028503832,033713600
004111513,084334168
039420594,059777549
037143903,014889218
017889826,094801203
097808411,092088873
062337528,022494579
032941236,065920333
003014922,026035461
088713428,051005612
026455940,096654076
062681413,002345679
046827254,002345679
051197284,064890877
002345678,091235995
097432445,028054489
094056916,022609129
070350056,093069966
096545266,001265382
016223065,001537730
040132294,073009092
002345678,044623835
043493547,023200692
087523681,053390699
048288473,044908891
054255924,023308478
068146945,022986314
016319178,078318261
057420822,078627478
053748958,088939978
030162660,055025742
078775551,076383388
063658844,028546652
052946282,010049358
014055571,010471632
030140347,066071742
056218730,083030704
049014424,052582575
097471867,059002769
069680159,061274471
095141667,063484000
086309361,083454063
085205687,044152138
084186999,049194262
083301024,036796746
077049267,002664606
035910472,013035901
096549063,002345679
074063779,041048327
059767364,061806073
002345678,035268713
010916938,079560027
022079138,053473112
094438959,039640210
091989261,044109969
011630745,016440632
019288012,004043722
099553489,025593400
066971895,045071902
033459472,095054105
012394806,025545822
070028487,056458621
081318118,025621812
002345678,094023832
093681843,003433583
022032091,020311515
070125899,047494973
002345678,017528280
038270329,046761714
091044100,081840840
027650522,043676315
046584225,099330020
002345678,029449592
088110750,083672103
067072481,095362244
004165679,014316151
038097558,057755498
031668670,005919676
010252544,003324584
038152763,001394673
022396760,021398335
065652946,091310907
001921151,007307828
002657740,076636194
004042391,018293698
065657557,080306103
030591254,097626928
016993767,011607373
071636177,012209400
084333396,078679944
054685683,066953722
090870738,064458117
051288437,039220535
033393604,010930373
034227519,094192588
092047844,063839528
049075863,070394376
094752067,080820526
044697623,060075040
081615000,058442590
025012341,006535321
049606101,029231423
040805416,092691354
002345678,014884148
037553552,007627566
065497769,095155553
050573530,044390734
003709796,061401095
049171221,026124255
094235180,072926668
074595483,064041745
088855427,093076497
079056310,012380897
087908378,040723222
024856259,014861269
000671387,037097009
057596791,051546080
013049792,049613487
087185425,055309692
015012976,007827621
021860559,005310362
074380729,040474357
053907107,069530602
092097451,035398218
013275706,039723059
089550287,039462005
036084072,078634979
009409005,002345679
066800460,000942273
029238115,062119832
066400249,058916483
044549813,028633559
033455625,029218132
071042113,017388415
025886985,044324140
089092646,059837585
070294498,047087099
081232041,045098332
004594203,007578848
089268018,046179507
002588183,010519337
050318977,039404083
009041786,037091426
053519013,060185004
021704566,089663824
052042983,028597923
084379188,037773092
011974158,095944933
048708188,020740581
071362531,002345679
096792489,077261750
084588253,079498226
089748691,042911158
083889219,057648951
024788981,064527258
045954776,082616352
082229723,046908934
019853913,043940243
035247238,066830062
096655143,032606708
068469079,079296589
048932742,063047859
075491730,038108304
084891874,087699157
053580949,076047161
017408285,038658009
009617827,042717926
095261645,072231755
012158071,073223121
005995898,021325815
080670223,011802901
002345678,081716016
023867079,057835279
045556156,051328212
017208902,079129796
024758088,014552129
027157631,060250379
059258673,061610331
001414261,078884198
058471113,096112598
002345678,002345679
064908191,002345679
056883775,093807547
007908370,005036294
090068791,034219771
086583936,022869922
002738703,056397536
012920013,002952297
083064659,010248844
072389756,058218200
088122523,047582168
020070096,024413856
010223749,016892664
018324984,043661403
025753619,003501374
087067179,069786073
083622011,048008322
097175891,059736757
038240223,054788008
005436902,098545082
056625333,016840063
035881843,012652927
091630182,057732699
093038264,025658751
079587749,062545811
052535936,095654315
002345678,065603779
050237649,068600995
072381002,021045825
036485860,011297125
041020414,003820547
043349952,046197160
097558259,059937038
049987941,072487456
021432335,054611061
085127590,002345679
077790230,028028929
007214668,048854648
090765402,027957979
093416031,086632070
029796561,078482016
052088246,060874230
019512236,027590215
006419271,037394388
032828132,035834381
071236367,076567023
083896859,026678529
071479863,079186704
034423984,040878826
051710564,091316909
076314107,013004081
090141441,046821072
031326065,028089682
000305317,017822480
017601097,026758266
058367444,070161101
024176894,095097961
002064666,052170749
001912447,056096159
042463704,058978321
070661500,027065012
022604815,008771267
024683415,002481527
080674845,011784361
078054013,002371523
018531366,027738001
014199577,029776645
059527819,096237368
048023348,083751757
013572977,098429481
063935594,086164687
082521224,090095495
030782359,091133487
093089977,007570697
002904290,060602133
002345678,056173269
097167027,002308888
075270064,055551657
013924195,076784943
039325440,044901230
000051089,065037394
062654174,012000607
002345678,087758722
002406222,022768735
050889238,003940362
072195585,019463469
034895146,078586101
039710405,073282977
017664909,022206864
033972325,079468314
042565407,010919482
072218021,053398061
080148262,093847928
060153150,002345679
042609611,002345679
030862771,043241232
033047692,046259760
009399133,063440328
085666805,029522807
037687839,089083239
079487234,082455563
062212507,024171087
033195084,060667827
054735286,056371179
058115698,078973342
001080178,037016657
070792495,029931323
024080101,002345679
000826264,086396159
002345678,062563208
093003236,068635668
021089818,033004850
068555190,065136817
040919359,047687103
073206417,030405194
075496680,028109266
016017255,043337352
056286708,047993112
083878413,016367978
051544432,002345679
004800753,025008313
097528912,012148217
025893155,005875174
006925851,017115443
039465516,083828573
053830113,003323229
002345678,060004390
066047072,005828669
021101074,010682498
015285852,012145876
026124011,023687201
002345678,073885546
094723695,015790121
091217235,006022777
090980571,059358993
081040827,083634177
089450997,066289569
065331885,043207311
060422154,055031158
076706452,046938635
002345678,076801379
002345678,069872027
005000269,060688069
061837623,095964279
016972644,040072740
059954764,059254126
045103631,088209393
009815173,062330940
002345678,029869499
028905236,059999415
047692438,088059847
019787666,020684759
053223300,080829769
054260529,014880310
043928045,061250452
072609932,079013032
098751598,004148409
081844849,034864501
008716838,048093987
091578413,044022799
086855801,033981954
091336406,042285997
006694947,011216874
013674999,086594752
014019289,095742939
066727668,069897174
018018452,038105141
024531659,067914721
058987206,002345679
068121361,027248802
065978099,029769287
009875455,080670518
095600381,048044274
029584306,036465985
023974491,022367691
097796357,071804198
001749185,091303466
007936276,009903329
014610287,033849906
003040147,077161503
098369183,040890521
058892112,048314243
072639282,039888999
022752257,038026957
095232736,074506072
089828634,022142472
034091346,002345679
017847253,011301423
015436787,094089046
006220450,041979571
057591798,029051264
034855642,016849692
092043953,024863082
024083326,083725208
086716748,034750300
063906275,086011858
045866515,056810556
002345678,030977607
009160813,032713571
002345678,056698459
068609436,029756261
054757589,065002557
007696015,075862601
074644276,032099997
014797008,041129909
032552796,002345679
086452024,070445879
099833684,021400821
044344937,075677928
056874728,076036641
070719940,095994144
009737373,070148388
056746361,000292818
039352768,001013983
079036134,077724165
088179460,023082875
091374776,066068902
023053028,037934383
056704260,019840982
099936327,018411333
022871427,035925393
097976618,098886455
028696811,092113389
012858290,015468353
038783981,012586466
086558675,043304590
020041070,093035245
049494669,094419801
084883238,025688651
010388441,089713600
096154591,036004613
008531003,066199488
015258559,022613876
007465727,024824346
034380661,053974830
043882351,019216394
091950767,071181188
052262730,017220899
093519820,085088854
040316032,071665832
081446274,049905947
057769031,055881776
001358877,001016272
074020807,077385646
074662656,065902871
008531178,098124196
027262006,096057136
096271465,037497294
002345678,060375686
098896238,009537784
002441357,010866740
053387497,002345679
027185352,018676589
014350196,029193480
062794164,010258403
088164291,034138521
068457195,097255873
080321689,062146525
049022498,022155547
052688535,019781273
080105835,086719238
030346007,027648014
068844684,022551780
028362149,064142573
096797051,064780434
008440845,091486145
051408680,002835946
091152707,045899166
076470084,059313246
067238184,065715334
024667847,098886491
088685818,014871297
048975596,042370390
044761793,004141286
053093390,002345679
055053679,004322308
088305514,055216994
002168429,042881219
010025272,049469140
016697288,034599517
095832717,067417896
077564861,006208293
097890463,003740947
060454352,060423329
056827113,089514712
093276298,053904674
053620724,002626501
005066705,022979363
056106607,054288486
056126955,083791894
090161301,058421687
020656408,077321452
016370676,002345679
021039278,046200781
090281030,072139550
024435659,039682752
086942667,037964267
029378459,065711108
034909728,031330904
042789168,066117409
007911043,041601635
047838253,086459835
040423752,098458430
025317180,059745595
024561879,007550274
017977200,088548177
034198500,089298602
011141572,008798223
038079355,023651490
053121763,083155274
076476973,008228202
002345678,065311313
006909636,047916905
071384286,098470685
082586303,047438444
029644912,087704915
055618018,095233296
050060916,049336059
046766774,086833198
055078658,067521323
051264911,039865446
086265759,093294869
